source,drill_id,raw_path,output_path,image_width,foreground_left,crop_start_green,head_end_blue,crop_end_exclusive,available_len,left_pad,output_shape
data_5fold,2172,datasets\original\data_5fold\fold_0\train\normal\drill-2172-3.4580_37_37_296-3.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2172-3.4580_37_37_296-3.raw,296,27,61,84,85,24,0,"24,37,37"
data_5fold,2173,datasets\original\data_5fold\fold_0\train\normal\drill-2173-3.4580_37_37_296-3.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2173-3.4580_37_37_296-3.raw,296,27,59,82,83,24,0,"24,37,37"
data_5fold,2174,datasets\original\data_5fold\fold_0\train\normal\drill-2174-3.4580_37_37_296-3.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2174-3.4580_37_37_296-3.raw,296,27,65,88,89,24,0,"24,37,37"
data_5fold,2175,datasets\original\data_5fold\fold_0\train\normal\drill-2175-3.4580_37_37_296-3.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2175-3.4580_37_37_296-3.raw,296,27,59,82,83,24,0,"24,37,37"
data_5fold,2178,datasets\original\data_5fold\fold_0\train\normal\drill-2178-3.4580_37_37_296-3.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2178-3.4580_37_37_296-3.raw,296,27,64,87,88,24,0,"24,37,37"
data_5fold,2179,datasets\original\data_5fold\fold_0\train\normal\drill-2179-3.4580_37_37_296-3.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2179-3.4580_37_37_296-3.raw,296,27,60,83,84,24,0,"24,37,37"
data_5fold,2180,datasets\original\data_5fold\fold_0\train\normal\drill-2180-3.4580_37_37_296-3.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2180-3.4580_37_37_296-3.raw,296,27,66,89,90,24,0,"24,37,37"
data_5fold,2181,datasets\original\data_5fold\fold_0\train\normal\drill-2181-3.4580_37_37_296-4.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2181-3.4580_37_37_296-4.raw,296,27,64,87,88,24,0,"24,37,37"
data_5fold,2184,datasets\original\data_5fold\fold_0\train\normal\drill-2184-3.4580_37_37_296-4.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2184-3.4580_37_37_296-4.raw,296,27,58,81,82,24,0,"24,37,37"
data_5fold,2186,datasets\original\data_5fold\fold_0\train\normal\drill-2186-3.4580_37_37_296-4.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2186-3.4580_37_37_296-4.raw,296,27,57,80,81,24,0,"24,37,37"
data_5fold,2188,datasets\original\data_5fold\fold_0\train\normal\drill-2188-3.4580_37_37_296-4.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2188-3.4580_37_37_296-4.raw,296,27,59,82,83,24,0,"24,37,37"
data_5fold,2189,datasets\original\data_5fold\fold_0\train\normal\drill-2189-3.4580_37_37_296-4.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2189-3.4580_37_37_296-4.raw,296,27,58,81,82,24,0,"24,37,37"
data_5fold,2190,datasets\original\data_5fold\fold_0\train\normal\drill-2190-3.4580_37_37_296-4.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2190-3.4580_37_37_296-4.raw,296,27,58,81,82,24,0,"24,37,37"
data_5fold,2191,datasets\original\data_5fold\fold_0\train\normal\drill-2191-3.4580_37_37_296-4.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2191-3.4580_37_37_296-4.raw,296,27,59,82,83,24,0,"24,37,37"
data_5fold,2192,datasets\original\data_5fold\fold_0\train\normal\drill-2192-3.4580_37_37_296-4.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2192-3.4580_37_37_296-4.raw,296,27,67,90,91,24,0,"24,37,37"
data_5fold,2193,datasets\original\data_5fold\fold_0\train\normal\drill-2193-3.4580_37_37_296-4.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2193-3.4580_37_37_296-4.raw,296,27,59,82,83,24,0,"24,37,37"
data_5fold,2194,datasets\original\data_5fold\fold_0\train\normal\drill-2194-3.4580_37_37_296-4.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2194-3.4580_37_37_296-4.raw,296,27,57,80,81,24,0,"24,37,37"
data_5fold,2197,datasets\original\data_5fold\fold_0\train\normal\drill-2197-3.4580_37_37_296-4.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2197-3.4580_37_37_296-4.raw,296,27,61,84,85,24,0,"24,37,37"
data_5fold,2198,datasets\original\data_5fold\fold_0\train\normal\drill-2198-3.4580_37_37_296-4.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2198-3.4580_37_37_296-4.raw,296,27,64,87,88,24,0,"24,37,37"
data_5fold,2200,datasets\original\data_5fold\fold_0\train\normal\drill-2200-3.4580_37_37_296-4.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2200-3.4580_37_37_296-4.raw,296,27,63,86,87,24,0,"24,37,37"
data_5fold,2201,datasets\original\data_5fold\fold_0\train\normal\drill-2201-3.4580_37_37_296-4.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2201-3.4580_37_37_296-4.raw,296,27,59,82,83,24,0,"24,37,37"
data_5fold,2203,datasets\original\data_5fold\fold_0\train\normal\drill-2203-3.4580_37_37_296-1.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2203-3.4580_37_37_296-1.raw,296,27,62,85,86,24,0,"24,37,37"
data_5fold,2206,datasets\original\data_5fold\fold_0\train\normal\drill-2206-3.4580_37_37_296-1.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2206-3.4580_37_37_296-1.raw,296,27,57,80,81,24,0,"24,37,37"
data_5fold,2207,datasets\original\data_5fold\fold_0\train\normal\drill-2207-3.4580_37_37_296-1.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2207-3.4580_37_37_296-1.raw,296,27,59,82,83,24,0,"24,37,37"
data_5fold,2208,datasets\original\data_5fold\fold_0\train\normal\drill-2208-3.4580_37_37_296-1.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2208-3.4580_37_37_296-1.raw,296,27,57,80,81,24,0,"24,37,37"
data_5fold,2209,datasets\original\data_5fold\fold_0\train\normal\drill-2209-3.4580_37_37_296-1.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2209-3.4580_37_37_296-1.raw,296,27,59,82,83,24,0,"24,37,37"
data_5fold,2210,datasets\original\data_5fold\fold_0\train\normal\drill-2210-3.4580_37_37_296-1.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2210-3.4580_37_37_296-1.raw,296,27,57,80,81,24,0,"24,37,37"
data_5fold,2213,datasets\original\data_5fold\fold_0\train\normal\drill-2213-3.4580_37_37_296-1.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2213-3.4580_37_37_296-1.raw,296,27,59,82,83,24,0,"24,37,37"
data_5fold,2215,datasets\original\data_5fold\fold_0\train\normal\drill-2215-3.4580_37_37_296-1.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2215-3.4580_37_37_296-1.raw,296,27,58,81,82,24,0,"24,37,37"
data_5fold,2216,datasets\original\data_5fold\fold_0\train\normal\drill-2216-3.4580_37_37_296-1.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2216-3.4580_37_37_296-1.raw,296,27,60,83,84,24,0,"24,37,37"
data_5fold,2219,datasets\original\data_5fold\fold_0\train\normal\drill-2219-3.4580_37_37_296-1.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2219-3.4580_37_37_296-1.raw,296,27,60,83,84,24,0,"24,37,37"
data_5fold,2220,datasets\original\data_5fold\fold_0\train\normal\drill-2220-3.4580_37_37_296-1.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2220-3.4580_37_37_296-1.raw,296,27,62,85,86,24,0,"24,37,37"
data_5fold,2223,datasets\original\data_5fold\fold_0\train\normal\drill-2223-3.4580_37_37_296-1.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2223-3.4580_37_37_296-1.raw,296,27,61,84,85,24,0,"24,37,37"
data_5fold,2225,datasets\original\data_5fold\fold_0\train\normal\drill-2225-3.4580_37_37_296-1.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2225-3.4580_37_37_296-1.raw,296,27,67,90,91,24,0,"24,37,37"
data_5fold,2228,datasets\original\data_5fold\fold_0\train\normal\drill-2228-3.4580_37_37_296-1.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2228-3.4580_37_37_296-1.raw,296,27,68,91,92,24,0,"24,37,37"
data_5fold,2230,datasets\original\data_5fold\fold_0\train\normal\drill-2230-3.4580_37_37_296-1.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2230-3.4580_37_37_296-1.raw,296,27,68,91,92,24,0,"24,37,37"
data_5fold,2231,datasets\original\data_5fold\fold_0\train\normal\drill-2231-3.4580_37_37_296-2.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2231-3.4580_37_37_296-2.raw,296,26,64,87,88,24,0,"24,37,37"
data_5fold,2232,datasets\original\data_5fold\fold_0\train\normal\drill-2232-3.4580_37_37_296-2.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2232-3.4580_37_37_296-2.raw,296,26,57,80,81,24,0,"24,37,37"
data_5fold,2234,datasets\original\data_5fold\fold_0\train\normal\drill-2234-3.4580_37_37_296-2.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2234-3.4580_37_37_296-2.raw,296,26,58,81,82,24,0,"24,37,37"
data_5fold,2238,datasets\original\data_5fold\fold_0\train\normal\drill-2238-3.4580_37_37_296-2.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2238-3.4580_37_37_296-2.raw,296,26,57,80,81,24,0,"24,37,37"
data_5fold,2240,datasets\original\data_5fold\fold_0\train\normal\drill-2240-3.4580_37_37_296-2.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2240-3.4580_37_37_296-2.raw,296,26,58,81,82,24,0,"24,37,37"
data_5fold,2243,datasets\original\data_5fold\fold_0\train\normal\drill-2243-3.4580_37_37_296-2.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2243-3.4580_37_37_296-2.raw,296,26,59,82,83,24,0,"24,37,37"
data_5fold,2244,datasets\original\data_5fold\fold_0\train\normal\drill-2244-3.4580_37_37_296-2.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2244-3.4580_37_37_296-2.raw,296,26,57,80,81,24,0,"24,37,37"
data_5fold,2245,datasets\original\data_5fold\fold_0\train\normal\drill-2245-3.4580_37_37_296-2.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2245-3.4580_37_37_296-2.raw,296,26,60,83,84,24,0,"24,37,37"
data_5fold,2246,datasets\original\data_5fold\fold_0\train\normal\drill-2246-3.4580_37_37_296-2.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2246-3.4580_37_37_296-2.raw,296,26,62,85,86,24,0,"24,37,37"
data_5fold,2248,datasets\original\data_5fold\fold_0\train\normal\drill-2248-3.4580_37_37_296-2.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2248-3.4580_37_37_296-2.raw,296,26,59,82,83,24,0,"24,37,37"
data_5fold,2250,datasets\original\data_5fold\fold_0\train\normal\drill-2250-3.4580_37_37_296-2.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2250-3.4580_37_37_296-2.raw,296,26,58,81,82,24,0,"24,37,37"
data_5fold,2251,datasets\original\data_5fold\fold_0\train\normal\drill-2251-3.4580_37_37_296-2.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2251-3.4580_37_37_296-2.raw,296,26,60,83,84,24,0,"24,37,37"
data_5fold,2254,datasets\original\data_5fold\fold_0\train\normal\drill-2254-3.4580_37_37_296-27.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2254-3.4580_37_37_296-27.raw,296,21,68,91,92,24,0,"24,37,37"
data_5fold,2328,datasets\original\data_5fold\fold_0\train\normal\drill-2328-3.9150_37_37_296-15.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2328-3.9150_37_37_296-15.raw,296,21,43,66,67,24,0,"24,37,37"
data_5fold,2332,datasets\original\data_5fold\fold_0\train\normal\drill-2332-3.9150_37_37_296-15.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2332-3.9150_37_37_296-15.raw,296,21,44,67,68,24,0,"24,37,37"
data_5fold,2338,datasets\original\data_5fold\fold_0\train\normal\drill-2338-3.9150_37_37_296-15.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2338-3.9150_37_37_296-15.raw,296,21,43,66,67,24,0,"24,37,37"
data_5fold,2348,datasets\original\data_5fold\fold_0\train\normal\drill-2348-3.9150_37_37_296-13.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2348-3.9150_37_37_296-13.raw,296,20,42,65,66,24,0,"24,37,37"
data_5fold,2356,datasets\original\data_5fold\fold_0\train\normal\drill-2356-3.9150_37_37_296-13.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2356-3.9150_37_37_296-13.raw,296,20,42,65,66,24,0,"24,37,37"
data_5fold,2357,datasets\original\data_5fold\fold_0\train\normal\drill-2357-3.9150_37_37_296-13.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2357-3.9150_37_37_296-13.raw,296,20,43,66,67,24,0,"24,37,37"
data_5fold,2359,datasets\original\data_5fold\fold_0\train\normal\drill-2359-3.9150_37_37_296-13.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2359-3.9150_37_37_296-13.raw,296,20,49,72,73,24,0,"24,37,37"
data_5fold,2361,datasets\original\data_5fold\fold_0\train\normal\drill-2361-3.9150_37_37_296-13.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2361-3.9150_37_37_296-13.raw,296,20,46,69,70,24,0,"24,37,37"
data_5fold,2374,datasets\original\data_5fold\fold_0\train\normal\drill-2374-3.9150_37_37_296-14.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2374-3.9150_37_37_296-14.raw,296,20,42,65,66,24,0,"24,37,37"
data_5fold,2375,datasets\original\data_5fold\fold_0\train\normal\drill-2375-3.9150_37_37_296-14.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2375-3.9150_37_37_296-14.raw,296,20,43,66,67,24,0,"24,37,37"
data_5fold,2378,datasets\original\data_5fold\fold_0\train\normal\drill-2378-3.9150_37_37_296-14.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2378-3.9150_37_37_296-14.raw,296,20,41,64,65,24,0,"24,37,37"
data_5fold,2382,datasets\original\data_5fold\fold_0\train\normal\drill-2382-3.9150_37_37_296-14.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2382-3.9150_37_37_296-14.raw,296,20,42,65,66,24,0,"24,37,37"
data_5fold,2387,datasets\original\data_5fold\fold_0\train\normal\drill-2387-3.9150_37_37_296-14.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2387-3.9150_37_37_296-14.raw,296,20,43,66,67,24,0,"24,37,37"
data_5fold,2388,datasets\original\data_5fold\fold_0\train\normal\drill-2388-3.9150_37_37_296-14.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2388-3.9150_37_37_296-14.raw,296,20,43,66,67,24,0,"24,37,37"
data_5fold,2389,datasets\original\data_5fold\fold_0\train\normal\drill-2389-3.9150_37_37_296-14.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2389-3.9150_37_37_296-14.raw,296,20,43,66,67,24,0,"24,37,37"
data_5fold,2391,datasets\original\data_5fold\fold_0\train\normal\drill-2391-3.9150_37_37_296-14.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2391-3.9150_37_37_296-14.raw,296,20,43,66,67,24,0,"24,37,37"
data_5fold,2398,datasets\original\data_5fold\fold_0\train\normal\drill-2398-3.9150_37_37_296-12.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2398-3.9150_37_37_296-12.raw,296,20,43,66,67,24,0,"24,37,37"
data_5fold,2405,datasets\original\data_5fold\fold_0\train\normal\drill-2405-3.9150_37_37_296-7.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2405-3.9150_37_37_296-7.raw,296,26,47,70,71,24,0,"24,37,37"
data_5fold,2408,datasets\original\data_5fold\fold_0\train\normal\drill-2408-3.9150_37_37_296-7.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2408-3.9150_37_37_296-7.raw,296,26,49,72,73,24,0,"24,37,37"
data_5fold,2409,datasets\original\data_5fold\fold_0\train\normal\drill-2409-3.9150_37_37_296-7.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2409-3.9150_37_37_296-7.raw,296,26,47,70,71,24,0,"24,37,37"
data_5fold,2410,datasets\original\data_5fold\fold_0\train\normal\drill-2410-3.9150_37_37_296-7.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2410-3.9150_37_37_296-7.raw,296,26,47,70,71,24,0,"24,37,37"
data_5fold,2417,datasets\original\data_5fold\fold_0\train\normal\drill-2417-3.9150_37_37_296-8.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2417-3.9150_37_37_296-8.raw,296,26,46,69,70,24,0,"24,37,37"
data_5fold,2422,datasets\original\data_5fold\fold_0\train\normal\drill-2422-3.9150_37_37_296-8.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2422-3.9150_37_37_296-8.raw,296,26,47,70,71,24,0,"24,37,37"
data_5fold,2426,datasets\original\data_5fold\fold_0\train\normal\drill-2426-3.9150_37_37_296-8.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2426-3.9150_37_37_296-8.raw,296,26,47,70,71,24,0,"24,37,37"
data_5fold,2427,datasets\original\data_5fold\fold_0\train\normal\drill-2427-3.9150_37_37_296-8.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2427-3.9150_37_37_296-8.raw,296,26,47,70,71,24,0,"24,37,37"
data_5fold,2430,datasets\original\data_5fold\fold_0\train\normal\drill-2430-3.9150_37_37_296-8.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2430-3.9150_37_37_296-8.raw,296,26,45,68,69,24,0,"24,37,37"
data_5fold,2431,datasets\original\data_5fold\fold_0\train\normal\drill-2431-3.9150_37_37_296-8.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2431-3.9150_37_37_296-8.raw,296,26,41,64,65,24,0,"24,37,37"
data_5fold,2433,datasets\original\data_5fold\fold_0\train\normal\drill-2433-3.9150_37_37_296-8.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2433-3.9150_37_37_296-8.raw,296,26,45,68,69,24,0,"24,37,37"
data_5fold,2434,datasets\original\data_5fold\fold_0\train\normal\drill-2434-3.9150_37_37_296-8.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2434-3.9150_37_37_296-8.raw,296,26,46,69,70,24,0,"24,37,37"
data_5fold,2437,datasets\original\data_5fold\fold_0\train\normal\drill-2437-3.9150_37_37_296-8.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2437-3.9150_37_37_296-8.raw,296,26,44,67,68,24,0,"24,37,37"
data_5fold,2438,datasets\original\data_5fold\fold_0\train\normal\drill-2438-3.9150_37_37_296-8.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2438-3.9150_37_37_296-8.raw,296,26,44,67,68,24,0,"24,37,37"
data_5fold,2442,datasets\original\data_5fold\fold_0\train\normal\drill-2442-3.9150_37_37_296-7.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2442-3.9150_37_37_296-7.raw,296,26,48,71,72,24,0,"24,37,37"
data_5fold,2443,datasets\original\data_5fold\fold_0\train\normal\drill-2443-3.9150_37_37_296-7.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2443-3.9150_37_37_296-7.raw,296,26,50,73,74,24,0,"24,37,37"
data_5fold,2445,datasets\original\data_5fold\fold_0\train\normal\drill-2445-3.9150_37_37_296-7.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2445-3.9150_37_37_296-7.raw,296,26,48,71,72,24,0,"24,37,37"
data_5fold,2450,datasets\original\data_5fold\fold_0\train\normal\drill-2450-3.9150_37_37_296-7.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2450-3.9150_37_37_296-7.raw,296,26,47,70,71,24,0,"24,37,37"
data_5fold,2464,datasets\original\data_5fold\fold_0\train\normal\drill-2464-3.9150_37_37_296-10.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2464-3.9150_37_37_296-10.raw,296,26,47,70,71,24,0,"24,37,37"
data_5fold,2465,datasets\original\data_5fold\fold_0\train\normal\drill-2465-3.9150_37_37_296-10.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2465-3.9150_37_37_296-10.raw,296,26,46,69,70,24,0,"24,37,37"
data_5fold,2468,datasets\original\data_5fold\fold_0\train\normal\drill-2468-3.9150_37_37_296-10.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2468-3.9150_37_37_296-10.raw,296,26,47,70,71,24,0,"24,37,37"
data_5fold,2471,datasets\original\data_5fold\fold_0\train\normal\drill-2471-3.9150_37_37_296-10.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2471-3.9150_37_37_296-10.raw,296,26,45,68,69,24,0,"24,37,37"
data_5fold,2472,datasets\original\data_5fold\fold_0\train\normal\drill-2472-3.9150_37_37_296-10.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2472-3.9150_37_37_296-10.raw,296,26,45,68,69,24,0,"24,37,37"
data_5fold,2477,datasets\original\data_5fold\fold_0\train\normal\drill-2477-3.9150_37_37_296-9.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2477-3.9150_37_37_296-9.raw,296,27,47,70,71,24,0,"24,37,37"
data_5fold,2481,datasets\original\data_5fold\fold_0\train\normal\drill-2481-3.9150_37_37_296-9.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2481-3.9150_37_37_296-9.raw,296,27,47,70,71,24,0,"24,37,37"
data_5fold,2486,datasets\original\data_5fold\fold_0\train\normal\drill-2486-3.9150_37_37_296-9.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2486-3.9150_37_37_296-9.raw,296,27,47,70,71,24,0,"24,37,37"
data_5fold,2489,datasets\original\data_5fold\fold_0\train\normal\drill-2489-3.9150_37_37_296-9.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2489-3.9150_37_37_296-9.raw,296,27,46,69,70,24,0,"24,37,37"
data_5fold,2491,datasets\original\data_5fold\fold_0\train\normal\drill-2491-3.9150_37_37_296-9.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2491-3.9150_37_37_296-9.raw,296,27,45,68,69,24,0,"24,37,37"
data_5fold,2492,datasets\original\data_5fold\fold_0\train\normal\drill-2492-3.9150_37_37_296-9.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2492-3.9150_37_37_296-9.raw,296,27,45,68,69,24,0,"24,37,37"
data_5fold,2498,datasets\original\data_5fold\fold_0\train\normal\drill-2498-3.9150_37_37_296-6.raw,datasets\head_24\data_5fold\fold_0\train\normal\drill-2498-3.9150_37_37_296-6.raw,296,28,48,71,72,24,0,"24,37,37"
